filename, label
108.White_necked_Raven/White_Necked_Raven_0053_797360.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0063_797361.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0043_797363.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0024_797364.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0060_797365.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0011_797367.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0038_797369.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0002_797370.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0023_797371.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0056_797373.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0050_797374.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0003_797376.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0019_797377.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0064_797378.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0045_797381.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0062_797382.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0051_797383.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0001_797384.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0016_797385.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0040_797386.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0008_797389.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0072_797391.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0028_797392.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0068_102610.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0067_102630.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0041_797394.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0070_102645.png,108.White_necked_Raven
108.White_necked_Raven/White_Necked_Raven_0005_102653.png,108.White_necked_Raven
099.Ovenbird/Ovenbird_0050_92672.png,099.Ovenbird
099.Ovenbird/Ovenbird_0108_92675.png,099.Ovenbird
099.Ovenbird/Ovenbird_0032_93199.png,099.Ovenbird
099.Ovenbird/Ovenbird_0047_93203.png,099.Ovenbird
099.Ovenbird/Ovenbird_0019_92699.png,099.Ovenbird
099.Ovenbird/Ovenbird_0022_92702.png,099.Ovenbird
099.Ovenbird/Ovenbird_0093_92705.png,099.Ovenbird
099.Ovenbird/Ovenbird_0033_93232.png,099.Ovenbird
099.Ovenbird/Ovenbird_0089_93234.png,099.Ovenbird
099.Ovenbird/Ovenbird_0104_92763.png,099.Ovenbird
099.Ovenbird/Ovenbird_0012_92778.png,099.Ovenbird
099.Ovenbird/Ovenbird_0035_92785.png,099.Ovenbird
099.Ovenbird/Ovenbird_0095_92796.png,099.Ovenbird
099.Ovenbird/Ovenbird_0046_92821.png,099.Ovenbird
099.Ovenbird/Ovenbird_0044_92828.png,099.Ovenbird
099.Ovenbird/Ovenbird_0026_92850.png,099.Ovenbird
099.Ovenbird/Ovenbird_0128_93366.png,099.Ovenbird
099.Ovenbird/Ovenbird_0136_92859.png,099.Ovenbird
099.Ovenbird/Ovenbird_0043_93374.png,099.Ovenbird
099.Ovenbird/Ovenbird_0090_93375.png,099.Ovenbird
099.Ovenbird/Ovenbird_0004_92868.png,099.Ovenbird
099.Ovenbird/Ovenbird_0048_92876.png,099.Ovenbird
099.Ovenbird/Ovenbird_0009_93395.png,099.Ovenbird
099.Ovenbird/Ovenbird_0084_92901.png,099.Ovenbird
099.Ovenbird/Ovenbird_0092_93416.png,099.Ovenbird
099.Ovenbird/Ovenbird_0003_92910.png,099.Ovenbird
099.Ovenbird/Ovenbird_0045_92973.png,099.Ovenbird
099.Ovenbird/Ovenbird_0010_92957.png,099.Ovenbird
099.Ovenbird/Ovenbird_0130_92452.png,099.Ovenbird
099.Ovenbird/Ovenbird_0099_93148.png,099.Ovenbird
099.Ovenbird/Ovenbird_0053_92462.png,099.Ovenbird
099.Ovenbird/Ovenbird_0059_92470.png,099.Ovenbird
099.Ovenbird/Ovenbird_0122_92993.png,099.Ovenbird
099.Ovenbird/Ovenbird_0118_93002.png,099.Ovenbird
099.Ovenbird/Ovenbird_0034_93006.png,099.Ovenbird
099.Ovenbird/Ovenbird_0112_93018.png,099.Ovenbird
099.Ovenbird/Ovenbird_0098_93032.png,099.Ovenbird
099.Ovenbird/Ovenbird_0011_92451.png,099.Ovenbird
099.Ovenbird/Ovenbird_0064_93208.png,099.Ovenbird
099.Ovenbird/Ovenbird_0015_93037.png,099.Ovenbird
099.Ovenbird/Ovenbird_0023_92534.png,099.Ovenbird
099.Ovenbird/Ovenbird_0020_93049.png,099.Ovenbird
099.Ovenbird/Ovenbird_0131_92559.png,099.Ovenbird
099.Ovenbird/Ovenbird_0083_92561.png,099.Ovenbird
099.Ovenbird/Ovenbird_0058_93078.png,099.Ovenbird
099.Ovenbird/Ovenbird_0027_93086.png,099.Ovenbird
099.Ovenbird/Ovenbird_0094_92577.png,099.Ovenbird
099.Ovenbird/Ovenbird_0024_92583.png,099.Ovenbird
099.Ovenbird/Ovenbird_0077_92590.png,099.Ovenbird
099.Ovenbird/Ovenbird_0124_93103.png,099.Ovenbird
099.Ovenbird/Ovenbird_0101_93104.png,099.Ovenbird
099.Ovenbird/Ovenbird_0054_92594.png,099.Ovenbird
099.Ovenbird/Ovenbird_0126_92602.png,099.Ovenbird
099.Ovenbird/Ovenbird_0081_93115.png,099.Ovenbird
099.Ovenbird/Ovenbird_0079_92610.png,099.Ovenbird
099.Ovenbird/Ovenbird_0096_93131.png,099.Ovenbird
099.Ovenbird/Ovenbird_0070_93140.png,099.Ovenbird
099.Ovenbird/Ovenbird_0137_92639.png,099.Ovenbird
099.Ovenbird/Ovenbird_0135_93168.png,099.Ovenbird
099.Ovenbird/Ovenbird_0102_93172.png,099.Ovenbird
178.Swainson_Warbler/Swainson_Warbler_0049_794880.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0025_794881.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0038_794882.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0029_794883.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0010_174724.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0024_794885.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0008_794886.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0048_794887.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0032_174728.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0034_794890.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0015_794891.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0013_794892.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0041_794893.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0044_794894.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0042_794895.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0028_794896.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0021_794898.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0012_174739.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0051_794900.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0035_174741.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0007_174745.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0026_794884.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0009_174746.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0043_794865.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0036_174699.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0005_794888.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0033_794856.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0018_174715.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0053_174678.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0011_174680.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0002_174683.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0017_174685.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0054_174689.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0037_174691.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0019_174692.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0031_174696.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0006_794857.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0014_794858.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0039_794859.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0040_794860.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0050_794861.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0020_794863.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0030_794864.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0016_174705.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0003_794866.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0055_794899.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0022_794868.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0001_794869.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0047_794870.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0056_794871.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0046_794872.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0004_794874.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0052_794875.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0045_794876.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0027_794877.png,178.Swainson_Warbler
178.Swainson_Warbler/Swainson_Warbler_0023_174717.png,178.Swainson_Warbler
183.Northern_Waterthrush/Northern_Waterthrush_0077_177152.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0103_177162.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0089_177167.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0046_176984.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0038_177027.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0061_177172.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0049_177173.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0021_177187.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0041_177199.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0015_177075.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0060_177213.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0033_177214.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0044_176961.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0105_176970.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0081_176972.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0075_176978.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0084_177239.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0076_176986.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0082_177243.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0006_176988.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0023_177002.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0022_177003.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0096_177007.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0079_177008.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0042_177272.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0068_177273.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0036_177274.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0005_177023.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0090_177283.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0027_177286.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0057_177291.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0024_177293.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0097_177045.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0047_177304.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0014_177305.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0011_177311.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0108_177059.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0073_177063.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0043_177070.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0070_177096.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0110_177074.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0050_177331.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0009_177078.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0080_177080.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0013_177343.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0016_177345.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0063_177346.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0086_177358.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0062_177364.png,183.Northern_Waterthrush
183.Northern_Waterthrush/Northern_Waterthrush_0066_177110.png,183.Northern_Waterthrush
